method,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
greedyOV,rrg,0.0,0.3,0.3,2,0.7333333333333333,0.7000032067298889,0.0,-2.5999572277578977,17.017154388616106,20.554881149929667,15.5,0.0,0.0,0.0
greedyOV,rrg,0.1,0.3,0.3,2,0.8666666666666667,0.7255690097808838,0.5000000000000002,-2.2931679568672694,7.487073957315314,13.690957485601784,11.25,1.0,0.5,0.6666666666666666
greedyOV,rrg,0.2,0.3,0.3,2,0.9666666666666667,0.7555680871009827,0.875,-1.9331794581658146,7.010496029043275,13.055024323465993,5.625,1.0,0.875,0.9333333333333333
greedyOV,rrg,0.30000000000000004,0.3,0.3,2,1.0,0.780012309551239,1.0,-1.6398491384397287,6.244648698526089,11.326834381970599,4.5,1.0,1.0,1.0
greedyOV,rrg,0.4,0.3,0.3,2,1.0,0.805329442024231,1.0,-1.3360439109278788,4.6678944355099565,9.114770771754992,4.5,1.0,1.0,1.0
greedyOV,rrg,0.5,0.3,0.3,2,1.0,0.8294342756271362,1.0,-1.046786252515015,3.7128113998999743,7.9257619927772085,4.5,1.0,1.0,1.0
greedyOV,rrg,0.6000000000000001,0.3,0.3,2,1.0,0.8644424676895142,1.0,-0.6266884485620874,3.678539343185471,6.073506983645192,4.5,1.0,1.0,1.0
greedyOV,rrg,0.7000000000000001,0.3,0.3,2,1.0,0.8944423198699951,1.0,-0.26669065154713206,2.859290546580759,5.539167069030657,4.5,1.0,1.0,1.0
greedyOV,rrg,0.8,0.3,0.3,2,1.0,0.923755407333374,1.0,0.08506597868683495,2.1459253691139506,3.5132245936346447,4.5,1.0,1.0,1.0
greedyOV,rrg,0.9,0.3,0.3,2,1.0,0.9537550210952759,1.0,0.4450609146822516,1.8718938624188735,2.334442687937289,4.5,1.0,1.0,1.0
greedyOV,rrg,1.0,0.3,0.3,2,1.0,0.982203483581543,1.0,0.7864420575594215,1.581115150438846,1.66229025399878,4.5,1.0,1.0,1.0
greedyOV,rrg,0.0,0.3,0.3,3,0.6333333333333333,0.70000159740448,0.0,-2.5999765396397834,17.85081854946911,19.935482732495846,14.363636363636363,0.0,0.0,0.0
greedyOV,rrg,0.1,0.3,0.3,3,0.7333333333333333,0.7300006151199341,0.27272727272727265,-2.2399887561932132,10.247485928674996,12.37709070231689,13.545454545454545,1.0,0.2727272727272727,0.42857142857142855
greedyOV,rrg,0.2,0.3,0.3,3,0.8333333333333334,0.7599998712539673,0.5454545454545456,-1.8799981117271045,8.525181311621782,10.62773131128079,8.090909090909092,1.0,0.5454545454545454,0.7058823529411764
greedyOV,rrg,0.30000000000000004,0.3,0.3,3,0.9333333333333333,0.7899979948997498,0.8181818181818182,-1.5200210571038042,7.83557010614625,9.769106430241072,7.181818181818182,1.0,0.8181818181818182,0.9
greedyOV,rrg,0.4,0.3,0.3,3,1.0,0.8172190189361572,1.0,-1.1933691580663228,7.101223384465772,8.914633588394688,6.0,1.0,1.0,1.0
greedyOV,rrg,0.5,0.3,0.3,3,1.0,0.8399271368980408,1.0,-0.920872067365566,4.780142386929219,6.121907435934685,6.0,1.0,1.0,1.0
greedyOV,rrg,0.6000000000000001,0.3,0.3,3,1.0,0.8699272274971008,1.0,-0.5608714093310722,4.09906445169288,4.878206829738707,6.0,1.0,1.0,1.0
greedyOV,rrg,0.7000000000000001,0.3,0.3,3,1.0,0.8999229669570923,1.0,-0.20092296490315806,3.8807764405338747,3.6682137909449835,6.0,1.0,1.0,1.0
greedyOV,rrg,0.8,0.3,0.3,3,1.0,0.9271444082260132,1.0,0.12573394091851603,2.9874727850266676,2.769063966035963,6.0,1.0,1.0,1.0
greedyOV,rrg,0.9,0.3,0.3,3,1.0,0.9587595462799072,1.0,0.505115145307606,2.9006148220068875,2.0540491728208723,6.0,1.0,1.0,1.0
greedyOV,rrg,1.0,0.3,0.3,3,0.9666666666666667,0.9915351867675781,0.9090909090909092,0.8984223623009178,1.5328320917821299,0.7651900851680122,6.0,0.9166666666666666,1.0,0.9565217391304348
greedyOV,rrg,0.0,0.3,0.3,4,0.7,0.7000015377998352,0.0,-2.599977254894668,18.786169368687663,20.52532849513403,16.11111111111111,0.0,0.0,0.0
greedyOV,rrg,0.1,0.3,0.3,4,0.8333333333333334,0.7195627689361572,0.44444444444444464,-2.3652427610841262,11.365760929547529,13.570883568902369,9.777777777777779,1.0,0.4444444444444444,0.6153846153846153
greedyOV,rrg,0.2,0.3,0.3,4,0.9333333333333333,0.749559223651886,0.7777777777777779,-2.005285733597596,10.073588256293796,12.117811281231308,6.888888888888889,1.0,0.7777777777777778,0.8750000000000001
greedyOV,rrg,0.30000000000000004,0.3,0.3,4,1.0,0.7790505290031433,1.0,-1.6513904912585124,8.062671835634859,9.767821985420188,5.0,1.0,1.0,1.0
greedyOV,rrg,0.4,0.3,0.3,4,1.0,0.8034875988960266,1.0,-1.358146002118585,6.327329569906623,8.175695384049213,5.0,1.0,1.0,1.0
greedyOV,rrg,0.5,0.3,0.3,4,1.0,0.8260291218757629,1.0,-1.0876480488204374,5.6032583230707145,5.807568363287034,5.0,1.0,1.0,1.0
greedyOV,rrg,0.6000000000000001,0.3,0.3,4,1.0,0.8532513380050659,1.0,-0.7609818446852629,4.941574502823637,4.4394643836901055,5.0,1.0,1.0,1.0
greedyOV,rrg,0.7000000000000001,0.3,0.3,4,1.0,0.8815661072731018,1.0,-0.4212050185143727,4.037914535613985,3.7105662029617026,5.0,1.0,1.0,1.0
greedyOV,rrg,0.8,0.3,0.3,4,1.0,0.9134075045585632,1.0,-0.03910870658313443,4.114278874551953,3.4353593756898935,5.0,1.0,1.0,1.0
greedyOV,rrg,0.9,0.3,0.3,4,1.0,0.939614474773407,1.0,0.2753745611017214,3.01460393120093,3.0264714724265662,5.0,1.0,1.0,1.0
greedyOV,rrg,1.0,0.3,0.3,4,0.9666666666666667,0.9825145602226257,0.888888888888889,0.790174972802433,1.792247767003707,1.2438422121929456,5.0,0.9,1.0,0.9473684210526316
random,rrg,0.0,0.3,0.3,0,0.7,0.70000005,0.0,0.0,16.262993694536867,20.31217476331165,21.5,0.0,0.0,0.0
random,rrg,0.0,0.3,0.3,1,0.75,0.7000001,0.0,0.0,17.296806341424666,20.561164312421617,21.4,0.0,0.0,0.0
random,rrg,0.0,0.3,0.3,2,0.7,0.70000005,0.0,0.0,14.95675983539224,20.57744293715785,22.33333333333333,0.0,0.0,0.0
random,rrg,0.0,0.3,0.3,3,0.725,0.7000001,0.0,0.0,14.465479577679693,20.330886574747478,21.818181818181817,0.0,0.0,0.0
random,rrg,0.0,0.3,0.3,4,0.625,0.70000017,0.0,0.0,18.775099514459782,20.043843409585698,20.8,0.0,0.0,0.0
random,rrg,0.1,0.3,0.3,0,0.675,0.73583496,-0.083333333333333,0.1194495389877101,15.581203494848523,16.717650034109802,13.333333333333334,0.0,0.0,0.0
random,rrg,0.1,0.3,0.3,1,0.725,0.7220721,0.0,0.0735734169547062,13.06353263697704,17.384151772193956,17.90909090909091,0.5,0.0909090909090909,0.1538461538461538
random,rrg,0.1,0.3,0.3,2,0.625,0.7265264,-0.3636363636363635,0.0884209392781437,10.31879571419188,17.063620583903134,21.363636363636363,0.0,0.0,0.0
random,rrg,0.1,0.3,0.3,3,0.7,0.7196163,0.1999999999999998,0.0653874978045619,15.219939419378443,16.972031094470957,15.733333333333333,0.8,0.2666666666666666,0.4
random,rrg,0.1,0.3,0.3,4,0.675,0.7279167,0.1875000000000001,0.0930554007489922,14.173997240228276,15.458142997122774,18.0625,1.0,0.1875,0.3157894736842105
random,rrg,0.2,0.3,0.3,0,0.875,0.78209895,0.3749999999999998,0.2736629034267319,8.981253724588349,12.513692855818158,12.875,0.8,0.5,0.6153846153846154
random,rrg,0.2,0.3,0.3,1,0.75,0.7506935,0.2307692307692306,0.1689782013858479,10.112307765636594,13.177107659519391,15.692307692307692,0.7142857142857143,0.3846153846153846,0.5
random,rrg,0.2,0.3,0.3,2,0.75,0.7588693,0.1666666666666668,0.1962305206945455,7.02627934164012,11.35688544138666,15.583333333333334,0.6666666666666666,0.3333333333333333,0.4444444444444444
random,rrg,0.2,0.3,0.3,3,0.65,0.7549313,0.1764705882352942,0.1831039447758795,12.93891774297455,14.283502607869565,14.705882352941176,0.7142857142857143,0.2941176470588235,0.4166666666666667
