O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1,method,sim,delta,lam,rho
1.0,0.9563366,1.0,0.78126967,1.7078355342069491,1.6427875,9.0,1.0,1.0,1.0,gnn,0,0.3,0.3,0.96
0.98,0.9574968,0.9285714285714285,0.78708166,1.6169076734923078,1.5962486,9.117647058823529,1.0,0.9411764705882353,0.9696969696969697,random,0,0.3,0.3,0.96
1.0,0.9623351,1.0,0.81131893,1.6982391650557513,1.4277349,9.0,1.0,1.0,1.0,gnn,0,0.3,0.3,0.98
0.98,0.9624205,0.9285714285714285,0.8117468,1.6010948063261379,1.3232445,9.117647058823529,1.0,0.9411764705882353,0.9696969696969697,random,0,0.3,0.3,0.98
1.0,0.96833366,1.0,0.8413685,1.5343508109403041,1.2327234,9.0,1.0,1.0,1.0,gnn,0,0.3,0.3,1.0
1.0,0.96833366,1.0,0.8413685,1.5343508109403041,1.2327234,9.0,1.0,1.0,1.0,random,0,0.3,0.3,1.0
0.72,0.7017176,0.0,-0.46110773,16.4282096213459,18.625977,16.357142857142858,0.5,0.07142857142857142,0.125,gnn,1,0.3,0.3,0.02
0.72,0.7043852,0.0,-0.4480407,16.50394339001528,19.76254,26.785714285714285,0.0,0.0,0.0,random,1,0.3,0.3,0.02
0.7,0.7137064,-0.07142857142857148,-0.40238193,16.237904948316427,17.763706,19.142857142857142,0.3333333333333333,0.07142857142857142,0.11764705882352941,gnn,1,0.3,0.3,0.04
0.74,0.7103797,0.07142857142857148,-0.41867724,16.341206699257373,19.560019,26.642857142857142,1.0,0.07142857142857142,0.13333333333333333,random,1,0.3,0.3,0.04
0.7,0.7197056,-0.07142857142857148,-0.37299538,16.220470476785096,17.633408,18.357142857142858,0.3333333333333333,0.07142857142857142,0.11764705882352941,gnn,1,0.3,0.3,0.06
0.74,0.71215934,0.07142857142857148,-0.40995994,16.130490947028488,19.174189,22.857142857142858,1.0,0.07142857142857142,0.13333333333333333,random,1,0.3,0.3,0.06
0.72,0.7257028,0.0,-0.34361848,16.11678250175684,17.551247,18.642857142857142,0.5,0.14285714285714285,0.22222222222222224,gnn,1,0.3,0.3,0.08
0.74,0.7164926,0.07142857142857148,-0.3887339,16.024084603475774,18.61352,21.214285714285715,1.0,0.07142857142857142,0.13333333333333333,random,1,0.3,0.3,0.08
