O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1,method,sim,delta,lam,rho
0.7,0.7359895,-0.5000000000000006,-0.3777061,15.736957331411702,14.978176,25.916666666666668,0.0,0.0,0.0,gnn,1,0.3,0.3,0.06
0.76,0.72400016,-0.20000000000000023,-0.44027108,12.226645947416136,17.409279,19.75,0.5,0.08333333333333333,0.14285714285714285,random,1,0.3,0.3,0.06
0.72,0.7419881,-0.40000000000000047,-0.34640312,14.630317920593843,13.665183,27.666666666666668,0.25,0.08333333333333333,0.125,gnn,1,0.3,0.3,0.08
0.72,0.73037237,-0.40000000000000047,-0.40701848,11.926278128932863,16.767363,21.833333333333332,0.25,0.08333333333333333,0.125,random,1,0.3,0.3,0.08
0.74,0.7479866,-0.3000000000000003,-0.31510073,13.868464965308187,12.8192835,24.833333333333332,0.4,0.16666666666666666,0.23529411764705882,gnn,1,0.3,0.3,0.1
0.68,0.72952455,-0.6000000000000001,-0.4114427,11.841706324571314,16.202799,21.25,0.16666666666666666,0.08333333333333333,0.1111111111111111,random,1,0.3,0.3,0.1
0.72,0.7599766,-0.40000000000000047,-0.25253233,12.258178140694847,10.892455,27.416666666666668,0.3333333333333333,0.16666666666666666,0.2222222222222222,gnn,1,0.3,0.3,0.12
0.7,0.73552394,-0.5000000000000006,-0.38013566,11.450894062542991,15.653098,18.166666666666668,0.2857142857142857,0.16666666666666666,0.2105263157894737,random,1,0.3,0.3,0.12
0.72,0.7643097,-0.40000000000000047,-0.22992069,12.105594758498528,10.576803,25.083333333333332,0.3333333333333333,0.16666666666666666,0.2222222222222222,gnn,1,0.3,0.3,0.14
0.7,0.7398581,-0.5000000000000006,-0.3575184,10.669022720585904,14.89274,20.416666666666668,0.3333333333333333,0.25,0.28571428571428575,random,1,0.3,0.3,0.14
0.72,0.7686428,-0.40000000000000047,-0.20730905,11.937800872522034,10.152704,25.75,0.3333333333333333,0.16666666666666666,0.2222222222222222,gnn,1,0.3,0.3,0.16
0.74,0.75279444,-0.3000000000000003,-0.29001164,10.472893784272554,14.505529,16.583333333333332,0.42857142857142855,0.25,0.3157894736842105,random,1,0.3,0.3,0.16
0.74,0.7746414,-0.3000000000000003,-0.17600605,10.633648678958844,9.301956,23.416666666666668,0.42857142857142855,0.25,0.3157894736842105,gnn,1,0.3,0.3,0.18
0.76,0.75879157,-0.20000000000000023,-0.2587164,9.338860667043129,13.783591,14.25,0.5,0.3333333333333333,0.4,random,1,0.3,0.3,0.18
0.74,0.7789745,-0.3000000000000003,-0.1533944,10.23324436960298,8.75408,22.666666666666668,0.42857142857142855,0.25,0.3157894736842105,gnn,1,0.3,0.3,0.2
0.76,0.7622961,-0.20000000000000023,-0.24042854,9.296026090411132,13.411526,15.166666666666666,0.5,0.3333333333333333,0.4,random,1,0.3,0.3,0.2
0.74,0.7833075,-0.3000000000000003,-0.13078308,10.144122448756196,8.458902,22.25,0.42857142857142855,0.25,0.3157894736842105,gnn,1,0.3,0.3,0.22
0.78,0.7682934,-0.10000000000000012,-0.20913237,9.244178378412904,13.367097,15.083333333333334,0.5555555555555556,0.4166666666666667,0.4761904761904762,random,1,0.3,0.3,0.22
0.76,0.78930616,-0.20000000000000023,-0.09947976,8.413435967609557,6.7476115,18.0,0.5,0.3333333333333333,0.4,gnn,1,0.3,0.3,0.24
0.78,0.7889099,-0.10000000000000012,-0.10154755,7.750633853159236,10.85022,14.583333333333334,0.5555555555555556,0.4166666666666667,0.4761904761904762,random,1,0.3,0.3,0.24
0.76,0.79363924,-0.20000000000000023,-0.07686812,7.970187123536926,6.383547,19.166666666666668,0.5,0.3333333333333333,0.4,gnn,1,0.3,0.3,0.26
0.8,0.7949085,0.0,-0.070244536,7.7031113306585235,10.799696,12.166666666666666,0.6,0.5,0.5454545454545454,random,1,0.3,0.3,0.26
0.78,0.79963785,-0.10000000000000012,-0.045565106,7.756040647693452,6.0989294,16.583333333333332,0.5555555555555556,0.4166666666666667,0.4761904761904762,gnn,1,0.3,0.3,0.28
0.8,0.80236983,0.0,-0.03130861,7.536253647943138,10.532578,12.916666666666666,0.6,0.5,0.5454545454545454,random,1,0.3,0.3,0.28
0.8,0.80563647,0.0,-0.014262093,7.4191926514893405,5.7795525,15.75,0.6,0.5,0.5454545454545454,gnn,1,0.3,0.3,0.3
0.8,0.8083695,0.0,0.0,7.428865539607397,10.297442,12.333333333333334,0.6,0.5,0.5454545454545454,random,1,0.3,0.3,0.3
