O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1,method,sim,delta,lam,rho
0.9,0.91917425,0.6666666666666667,0.6135716,3.0433809996771997,1.9694066,10.777777777777779,0.9333333333333333,0.7777777777777778,0.8484848484848485,random,0,0.3,0.3,0.8
0.98,0.9206606,0.9333333333333332,0.6206779,3.111889918884659,2.779228,9.722222222222221,1.0,0.9444444444444444,0.9714285714285714,gnn,0,0.3,0.3,0.82
0.92,0.92516875,0.7333333333333335,0.64223135,2.958170611232138,1.8670688,10.333333333333334,0.9375,0.8333333333333334,0.8823529411764706,random,0,0.3,0.3,0.82
0.98,0.9266592,0.9333333333333332,0.6493573,3.1040827622124674,2.736698,9.722222222222221,1.0,0.9444444444444444,0.9714285714285714,gnn,0,0.3,0.3,0.84
0.94,0.9162645,0.7999999999999998,0.5996599,2.761266480975695,1.9155006,10.444444444444445,1.0,0.8333333333333334,0.9090909090909091,random,0,0.3,0.3,0.84
0.98,0.9351455,0.9333333333333332,0.6899302,3.0703981123803588,2.6393194,9.61111111111111,1.0,0.9444444444444444,0.9714285714285714,gnn,0,0.3,0.3,0.86
0.94,0.9211599,0.7999999999999998,0.6230651,2.7287515355297773,1.8586416,10.333333333333334,1.0,0.8333333333333334,0.9090909090909091,random,0,0.3,0.3,0.86
0.98,0.93670136,0.9333333333333332,0.6973688,2.269936281853466,2.5502117,9.666666666666666,1.0,0.9444444444444444,0.9714285714285714,gnn,0,0.3,0.3,0.88
0.94,0.92994726,0.7999999999999998,0.6650774,2.7082855388742053,1.7110521,10.11111111111111,1.0,0.8333333333333334,0.9090909090909091,random,0,0.3,0.3,0.88
0.98,0.9426999,0.9333333333333332,0.7260479,2.2696023238360654,2.430508,9.666666666666666,1.0,0.9444444444444444,0.9714285714285714,gnn,0,0.3,0.3,0.9
0.96,0.9367485,0.8666666666666666,0.6975942,2.591753844599668,1.6165664,9.944444444444445,1.0,0.8888888888888888,0.9411764705882353,random,0,0.3,0.3,0.9
0.98,0.9487052,0.9333333333333332,0.7547592,2.2615516303085927,2.3902285,9.666666666666666,1.0,0.9444444444444444,0.9714285714285714,gnn,0,0.3,0.3,0.92
0.98,0.94274306,0.9333333333333332,0.7262542,2.5220890738830932,1.5496674,9.777777777777779,1.0,0.9444444444444444,0.9714285714285714,random,0,0.3,0.3,0.92
0.96,0.96069854,0.8666666666666666,0.8120995,1.935965210953385,1.2985733,10.555555555555555,0.9444444444444444,0.9444444444444444,0.9444444444444444,gnn,0,0.3,0.3,0.94
0.98,0.94873667,0.9333333333333332,0.7549097,2.433600795347416,1.480725,9.722222222222221,1.0,0.9444444444444444,0.9714285714285714,random,0,0.3,0.3,0.94
0.98,0.95246905,0.9333333333333332,0.77275425,1.8488208414545888,1.3033519,9.666666666666666,1.0,0.9444444444444444,0.9714285714285714,gnn,0,0.3,0.3,0.96
