method,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
random,rrg,0.7000000000000001,0.3,0.3,1,0.8571428571428571,0.8995492,0.5999999999999999,0.6651638,3.4759943969528813,4.20141,11.4,0.8461538461538461,0.7333333333333333,0.7857142857142856
random,rrg,0.7000000000000001,0.3,0.3,2,0.9285714285714286,0.8952236,0.7500000000000001,0.6507453,3.1140805425255147,3.968003,8.083333333333334,0.8461538461538461,0.9166666666666666,0.8799999999999999
random,rrg,0.7000000000000001,0.3,0.3,3,0.9523809523809523,0.92179,0.7999999999999998,0.7392999,4.401285173196783,5.1625123,6.5,0.9,0.9,0.9
random,rrg,0.7000000000000001,0.3,0.3,4,0.9285714285714286,0.9079996,0.7272727272727274,0.6933318,4.373173228458024,3.5643299,8.454545454545455,0.9,0.8181818181818182,0.8571428571428572
random,rrg,0.8,0.3,0.3,0,0.9523809523809523,0.92558396,0.8333333333333331,0.75194645,2.9918296619801654,4.153839,7.166666666666667,1.0,0.8333333333333334,0.9090909090909091
random,rrg,0.8,0.3,0.3,1,0.8809523809523809,,0.5833333333333333,,,,8.166666666666666,0.7692307692307693,0.8333333333333334,0.8
random,rrg,0.8,0.3,0.3,2,0.9285714285714286,,0.6250000000000001,,,,6.25,0.7777777777777778,0.875,0.823529411764706
random,rrg,0.8,0.3,0.3,3,0.9047619047619048,0.9351328,0.75,0.7837759,1.9163631753889254,2.757326,9.875,0.9285714285714286,0.8125,0.8666666666666666
random,rrg,0.8,0.3,0.3,4,0.9761904761904762,0.93192446,0.923076923076923,0.7730815,3.763828362378796,4.383704,7.076923076923077,0.9285714285714286,1.0,0.962962962962963
random,rrg,0.9,0.3,0.3,0,0.9761904761904762,,0.9411764705882353,,,,9.117647058823529,1.0,0.9411764705882353,0.9696969696969697
random,rrg,0.9,0.3,0.3,1,1.0,,1.0,,,,8.5,1.0,1.0,1.0
random,rrg,0.9,0.3,0.3,2,0.9523809523809523,,0.7999999999999998,,,,6.1,1.0,0.8,0.888888888888889
random,rrg,0.9,0.3,0.3,3,0.9761904761904762,,0.9166666666666665,,,,6.583333333333333,0.9230769230769231,1.0,0.9600000000000001
random,rrg,0.9,0.3,0.3,4,0.9523809523809523,,0.7999999999999998,,,,6.0,1.0,0.8,0.888888888888889
random,rrg,1.0,0.3,0.3,0,1.0,0.9811126,1.0,0.937042,0.8700004692127181,1.0822778,5.0,1.0,1.0,1.0
random,rrg,1.0,0.3,0.3,1,1.0,,1.0,,,,7.0,1.0,1.0,1.0
random,rrg,1.0,0.3,0.3,2,1.0,,1.0,,,,7.5,1.0,1.0,1.0
random,rrg,1.0,0.3,0.3,3,0.9761904761904762,,0.8888888888888887,,,,6.0,0.9,1.0,0.9473684210526316
