method,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
greedyWarmStartMOV,rrg,0.9,0.3,0.3,0,0.9,0.94238436,0.761904761904762,0.3086117,2.7578602151755445,2.7493353,11.238095238095237,1.0,0.7619047619047619,0.8648648648648648
greedyWarmStartMOV,rrg,1.0,0.3,0.3,0,1.0,0.97145677,1.0,0.6574809,1.8775384247404248,2.0009894,11.0,1.0,1.0,1.0
greedyWarmStartMOV,rrg,0.0,0.3,0.3,1,0.8,0.70000166,0.0,-2.5999835,14.418196746600701,20.713696,28.9,0.0,0.0,0.0
greedyWarmStartMOV,rrg,0.1,0.3,0.3,1,0.72,0.75006276,-0.40000000000000047,-1.9992497,10.071162555671084,12.622527,23.6,0.16666666666666666,0.1,0.125
greedyWarmStartMOV,rrg,0.2,0.3,0.3,1,0.74,0.76945466,-0.3000000000000003,-1.7665467,5.840888230527864,8.68964,14.3,0.4,0.6,0.48
greedyWarmStartMOV,rrg,0.30000000000000004,0.3,0.3,1,0.82,0.82074493,0.09999999999999956,-1.1510628,6.299792209891825,6.31773,14.6,0.5454545454545454,0.6,0.5714285714285713
greedyWarmStartMOV,rrg,0.4,0.3,0.3,1,0.86,0.8628685,0.29999999999999977,-0.6455797,6.419030701045589,5.26773,9.9,0.6153846153846154,0.8,0.6956521739130435
greedyWarmStartMOV,rrg,0.5,0.3,0.3,1,0.86,0.900837,0.29999999999999977,-0.18995708,6.1511250134234,4.7418056,8.7,0.6,0.9,0.7200000000000001
greedyWarmStartMOV,rrg,0.6000000000000001,0.3,0.3,1,0.88,0.93142295,0.3999999999999999,0.1770746,5.827021352747527,3.6752295,8.5,0.6428571428571429,0.9,0.75
greedyWarmStartMOV,rrg,0.7000000000000001,0.3,0.3,1,0.9,0.9593048,0.5,0.51165724,5.528001327095174,2.6509619,8.0,0.6666666666666666,1.0,0.8
greedyWarmStartMOV,rrg,0.8,0.3,0.3,1,0.92,0.979674,0.6000000000000001,0.75608754,4.055235757470837,1.8889242,7.7,0.7142857142857143,1.0,0.8333333333333333
greedyWarmStartMOV,rrg,0.9,0.3,0.3,1,0.92,0.9873932,0.6000000000000001,0.8487183,2.5930877908544607,1.8202667,7.6,0.7142857142857143,1.0,0.8333333333333333
greedyWarmStartMOV,rrg,1.0,0.3,0.3,1,0.98,0.9734459,0.8999999999999999,0.6813504,1.4861291645212298,2.2994764,5.5,0.9090909090909091,1.0,0.9523809523809523
greedyWarmStartMOV,rrg,0.0,0.3,0.3,2,0.64,0.70000166,0.0,-2.5999835,15.743041543933064,20.361189,23.333333333333332,0.0,0.0,0.0
greedyWarmStartMOV,rrg,0.1,0.3,0.3,2,0.64,0.7453433,0.0,-2.055883,12.947114187096489,13.284604,20.555555555555557,0.5,0.16666666666666666,0.25
