method,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
random,rrg,0.2,0.4,0.3,8,0.72,,0.2513368983957219,,,,188.66310160427807,0.8133333333333334,0.32620320855614976,0.46564885496183206
random,rrg,0.2,0.4,0.3,9,0.662,0.68957764,0.19905213270142197,0.22394393,9.141206802911272,13.155563,189.69668246445497,0.7692307692307693,0.2843601895734597,0.4152249134948097
random,rrg,0.30000000000000004,0.4,0.3,0,0.74,0.73483574,0.32642487046632124,0.33708933,7.109226773172029,10.414921,169.1917098445596,0.8,0.43523316062176165,0.5637583892617449
random,rrg,0.30000000000000004,0.4,0.3,1,0.742,,0.36764705882352944,,,,164.05882352941177,0.8640776699029126,0.4362745098039216,0.5798045602605864
random,rrg,0.30000000000000004,0.4,0.3,2,0.764,,0.34078212290502796,,,,156.6927374301676,0.7850467289719626,0.4692737430167598,0.5874125874125874
random,rrg,0.30000000000000004,0.4,0.3,3,0.704,0.72823805,0.1731843575418993,0.3205951,6.496219867592546,10.361229,169.81005586592178,0.6422018348623854,0.39106145251396646,0.4861111111111111
random,rrg,0.30000000000000004,0.4,0.3,4,0.704,,0.20430107526881708,,,,170.6021505376344,0.6727272727272727,0.3978494623655914,0.5
random,rrg,0.30000000000000004,0.4,0.3,5,0.69,0.7349813,0.24390243902439018,0.3374531,7.95623722352065,10.105966,174.05853658536586,0.7232142857142857,0.3951219512195122,0.5110410094637223
random,rrg,0.30000000000000004,0.4,0.3,6,0.686,,0.2629107981220659,,,,181.1643192488263,0.75,0.39436619718309857,0.5169230769230769
random,rrg,0.30000000000000004,0.4,0.3,7,0.718,0.7317174,0.3054187192118226,0.3292935,7.437685407655172,10.196347,172.36453201970443,0.7870370370370371,0.4187192118226601,0.5466237942122187
random,rrg,0.30000000000000004,0.4,0.3,8,0.708,0.72549397,0.32407407407407407,0.31373477,7.073187490402759,10.360896,168.11574074074073,0.8125,0.4212962962962963,0.5548780487804877
random,rrg,0.30000000000000004,0.4,0.3,9,0.684,,0.229268292682927,,,,176.8390243902439,0.7326732673267327,0.36097560975609755,0.48366013071895425
random,rrg,0.4,0.4,0.3,0,0.792,0.7723611,0.44086021505376355,0.43090254,5.588447054515938,8.171078,137.38172043010752,0.8106060606060606,0.5752688172043011,0.6729559748427674
random,rrg,0.4,0.4,0.3,1,0.754,,0.3756345177664975,,,,149.81218274111674,0.7720588235294118,0.5329949238578681,0.6306306306306306
random,rrg,0.4,0.4,0.3,2,0.756,,0.35449735449735453,,,,148.06349206349208,0.7557251908396947,0.5238095238095238,0.6187500000000001
random,rrg,0.4,0.4,0.3,3,0.798,,0.42285714285714293,,,,137.82285714285715,0.8135593220338984,0.5485714285714286,0.6552901023890786
random,rrg,0.4,0.4,0.3,4,0.778,,0.4504950495049506,,,,146.36138613861385,0.8321167883211679,0.5643564356435643,0.6725663716814159
random,rrg,0.4,0.4,0.3,5,0.758,,0.3794871794871795,,,,147.62564102564102,0.7890625,0.517948717948718,0.6253869969040248
random,rrg,0.4,0.4,0.3,6,0.738,,0.3640776699029126,,,,158.99514563106797,0.8048780487804879,0.48058252427184467,0.601823708206687
random,rrg,0.4,0.4,0.3,7,0.756,0.7735522,0.38693467336683424,0.43388033,5.662082323312752,8.263576,145.7035175879397,0.7894736842105263,0.5276381909547738,0.6325301204819277
random,rrg,0.4,0.4,0.3,8,0.766,,0.4179104477611941,,,,148.98507462686567,0.828125,0.527363184079602,0.6443768996960487
random,rrg,0.4,0.4,0.3,9,0.77,,0.38172043010752693,,,,143.8279569892473,0.7709923664122137,0.543010752688172,0.637223974763407
random,rrg,0.5,0.4,0.3,0,0.778,0.81130505,0.442211055276382,0.52826244,4.96383096995172,6.528997,138.5929648241206,0.7894736842105263,0.6030150753768844,0.6837606837606838
random,rrg,0.5,0.4,0.3,1,0.786,,0.49528301886792464,,,,140.5943396226415,0.8301886792452831,0.6226415094339622,0.711590296495957
random,rrg,0.5,0.4,0.3,2,0.802,,0.4816753926701572,,,,131.8848167539267,0.8285714285714286,0.6073298429319371,0.700906344410876
random,rrg,0.5,0.4,0.3,3,0.802,,0.5240384615384617,,,,136.94230769230768,0.8343558282208589,0.6538461538461539,0.7331536388140161
random,rrg,0.5,0.4,0.3,4,0.756,,0.4377880184331798,,,,143.82027649769586,0.7810650887573964,0.6082949308755761,0.6839378238341969
random,rrg,0.5,0.4,0.3,5,0.806,,0.531400966183575,,,,133.768115942029,0.8571428571428571,0.6376811594202898,0.7313019390581718
random,rrg,0.5,0.4,0.3,6,0.808,,0.4920634920634922,,,,130.42857142857142,0.849624060150376,0.5978835978835979,0.7018633540372671
random,rrg,0.5,0.4,0.3,7,0.8,,0.44444444444444453,,,,129.9611111111111,0.7702702702702703,0.6333333333333333,0.6951219512195123
random,rrg,0.5,0.4,0.3,8,0.772,,0.45714285714285724,,,,142.37142857142857,0.8,0.6095238095238096,0.6918918918918919
random,rrg,0.5,0.4,0.3,9,0.798,,0.5000000000000001,,,,139.509900990099,0.8740740740740741,0.5841584158415841,0.7002967359050445
random,rrg,0.6000000000000001,0.4,0.3,0,0.824,,0.5532994923857867,,,,126.16751269035532,0.8516129032258064,0.6700507614213198,0.75
random,rrg,0.6000000000000001,0.4,0.3,1,0.836,,0.5591397849462365,,,,119.76881720430107,0.8095238095238095,0.7311827956989247,0.768361581920904
random,rrg,0.6000000000000001,0.4,0.3,2,0.824,,0.6018099547511311,,,,132.31221719457014,0.844559585492228,0.7375565610859729,0.7874396135265701
random,rrg,0.6000000000000001,0.4,0.3,3,0.864,,0.628415300546448,,,,115.49726775956285,0.8571428571428571,0.7540983606557377,0.8023255813953487
random,rrg,0.6000000000000001,0.4,0.3,4,0.834,,0.5743589743589743,,,,122.77435897435898,0.8294117647058824,0.7230769230769231,0.7726027397260274
random,rrg,0.6000000000000001,0.4,0.3,5,0.822,,0.5615763546798028,,,,129.00985221674875,0.8202247191011236,0.7192118226600985,0.7664041994750657
random,rrg,0.6000000000000001,0.4,0.3,6,0.828,,0.6160714285714285,,,,135.15625,0.8791208791208791,0.7142857142857143,0.7881773399014778
random,rrg,0.6000000000000001,0.4,0.3,7,0.84,0.8514329,0.6039603960396039,0.6285822,3.9408843359755807,5.3465533,126.24752475247524,0.8315217391304348,0.7574257425742574,0.7927461139896373
random,rrg,0.6000000000000001,0.4,0.3,8,0.844,,0.625,,,,127.1923076923077,0.8651685393258427,0.7403846153846154,0.7979274611398964
random,rrg,0.6000000000000001,0.4,0.3,9,0.806,,0.5245098039215688,,,,127.0343137254902,0.8203592814371258,0.6715686274509803,0.738544474393531
random,rrg,0.7000000000000001,0.4,0.3,0,0.888,,0.7281553398058253,,,,113.8495145631068,0.8865979381443299,0.8349514563106796,0.86
random,rrg,0.7000000000000001,0.4,0.3,1,0.866,,0.6912442396313364,,,,123.52073732718894,0.907608695652174,0.7695852534562212,0.8329177057356609
random,rrg,0.7000000000000001,0.4,0.3,2,0.872,,0.6751269035532995,,,,115.42639593908629,0.8594594594594595,0.8071065989847716,0.8324607329842932
random,rrg,0.7000000000000001,0.4,0.3,3,0.894,,0.7268041237113403,,,,108.72164948453609,0.8652849740932642,0.8608247422680413,0.8630490956072352
random,rrg,0.7000000000000001,0.4,0.3,4,0.884,,0.672316384180791,,,,103.19209039548022,0.847953216374269,0.8192090395480226,0.8333333333333334
random,rrg,0.7000000000000001,0.4,0.3,5,0.868,,0.6632653061224489,,,,114.5765306122449,0.8693181818181818,0.7806122448979592,0.8225806451612903
random,rrg,0.7000000000000001,0.4,0.3,6,0.888,,0.7083333333333334,,,,108.96875,0.930379746835443,0.765625,0.8399999999999999
random,rrg,0.7000000000000001,0.4,0.3,7,0.868,,0.6507936507936508,,,,110.76190476190476,0.8682634730538922,0.7671957671957672,0.8146067415730337
random,rrg,0.7000000000000001,0.4,0.3,8,0.88,,0.7087378640776699,,,,121.07281553398059,0.8967391304347826,0.8009708737864077,0.8461538461538461
random,rrg,0.7000000000000001,0.4,0.3,9,0.87,,0.6889952153110048,,,,117.30622009569377,0.9044943820224719,0.7703349282296651,0.8320413436692506
random,rrg,0.8,0.4,0.3,0,0.932,,0.8300000000000002,,,,104.625,0.9560439560439561,0.87,0.9109947643979057
random,rrg,0.8,0.4,0.3,1,0.902,,0.7574257425742575,,,,110.35643564356435,0.9180327868852459,0.8316831683168316,0.8727272727272727
random,rrg,0.8,0.4,0.3,2,0.924,,0.8181818181818183,,,,115.80861244019138,0.9090909090909091,0.9090909090909091,0.9090909090909091
random,rrg,0.8,0.4,0.3,3,0.902,,0.7677725118483413,,,,113.8909952606635,0.9132653061224489,0.8483412322274881,0.8796068796068796
random,rrg,0.8,0.4,0.3,4,0.92,,0.8029556650246307,,,,108.84729064039409,0.9014778325123153,0.9014778325123153,0.9014778325123153
random,rrg,0.8,0.4,0.3,5,0.898,,0.7512195121951221,,,,113.1170731707317,0.8888888888888888,0.8585365853658536,0.8734491315136478
random,rrg,0.8,0.4,0.3,6,0.918,,0.7886597938144331,,,,104.06701030927834,0.9180327868852459,0.865979381443299,0.8912466843501327
random,rrg,0.8,0.4,0.3,7,0.896,,0.761467889908257,,,,117.45871559633028,0.8990384615384616,0.8577981651376146,0.8779342723004695
random,rrg,0.8,0.4,0.3,8,0.914,,0.7688172043010754,,,,102.63440860215054,0.8864864864864865,0.8817204301075269,0.8840970350404314
random,rrg,0.8,0.4,0.3,9,0.908,,0.7830188679245284,,,,112.55660377358491,0.923469387755102,0.8537735849056604,0.8872549019607843
random,rrg,0.9,0.4,0.3,0,0.94,,0.8522167487684728,,,,108.28571428571429,0.909952606635071,0.9458128078817734,0.927536231884058
random,rrg,0.9,0.4,0.3,1,0.942,,0.8687782805429863,,,,114.45701357466064,0.9444444444444444,0.9230769230769231,0.9336384439359268
random,rrg,0.9,0.4,0.3,2,0.958,,0.8917525773195876,,,,101.97938144329896,0.9303482587064676,0.9639175257731959,0.9468354430379746
random,rrg,0.9,0.4,0.3,3,0.954,,0.8832487309644669,,,,103.34517766497461,0.9393939393939394,0.9441624365482234,0.9417721518987343
random,rrg,0.9,0.4,0.3,4,0.942,,0.8651162790697673,,,,110.93023255813954,0.9428571428571428,0.9209302325581395,0.9317647058823529
random,rrg,0.9,0.4,0.3,5,0.94,,0.8492462311557788,,,,105.35175879396985,0.9203980099502488,0.9296482412060302,0.925
random,rrg,0.9,0.4,0.3,6,0.942,,0.8612440191387559,,,,109.09569377990431,0.9285714285714286,0.9330143540669856,0.9307875894988067
random,rrg,0.9,0.4,0.3,7,0.952,,0.8817733990147782,,,,104.44827586206897,0.9408866995073891,0.9408866995073891,0.9408866995073891
random,rrg,0.9,0.4,0.3,8,0.95,,0.8655913978494623,,,,96.98387096774194,0.9214659685863874,0.946236559139785,0.9336870026525199
random,rrg,0.9,0.4,0.3,9,0.94,,0.8543689320388348,,,,109.12135922330097,0.9150943396226415,0.941747572815534,0.9282296650717704
random,rrg,1.0,0.4,0.3,0,0.984,,0.9611650485436893,,,,104.36893203883496,0.9626168224299065,1.0,0.9809523809523809
random,rrg,1.0,0.4,0.3,1,0.99,,0.9759615384615384,,,,104.79807692307692,0.9765258215962441,1.0,0.98812351543943
random,rrg,1.0,0.4,0.3,2,0.988,,0.9692307692307692,,,,99.44102564102565,0.9701492537313433,1.0,0.9848484848484849
random,rrg,1.0,0.4,0.3,3,0.984,,0.960591133004926,,,,102.82266009852216,0.9620853080568721,1.0,0.9806763285024155
random,rrg,1.0,0.4,0.3,4,0.988,,0.9705882352941176,,,,103.29901960784314,0.9714285714285714,1.0,0.9855072463768115
random,rrg,1.0,0.4,0.3,5,0.992,,0.9790575916230366,,,,96.41884816753927,0.9794871794871794,1.0,0.9896373056994818
random,rrg,1.0,0.4,0.3,6,0.994,,0.9840425531914894,,,,94.98936170212765,0.9842931937172775,1.0,0.9920844327176782
random,rrg,1.0,0.4,0.3,7,0.99,,0.976303317535545,,,,107.38862559241706,0.9768518518518519,1.0,0.9882903981264637
random,rrg,1.0,0.4,0.3,8,0.986,,0.9653465346534653,,,,103.54950495049505,0.9665071770334929,1.0,0.9829683698296838
random,rrg,1.0,0.4,0.3,9,0.986,,0.9672897196261682,,,,108.5,0.9683257918552036,1.0,0.9839080459770114
page_rank,rrg,0.0,0.1,0.3,0,0.894,0.9,0.0,0.0,26.00788404188818,15.728607,260.6981132075472,0.0,0.0,0.0
page_rank,rrg,0.0,0.1,0.3,1,0.912,0.8999999,0.0,0.0,22.484206767957765,15.700184,264.22727272727275,0.0,0.0,0.0
page_rank,rrg,0.0,0.1,0.3,2,0.908,0.9,0.0,0.0,24.705693479018127,15.721455,255.82608695652175,0.0,0.0,0.0
page_rank,rrg,0.0,0.1,0.3,3,0.892,0.8999999,0.0,0.0,26.407106239445458,15.688188,267.3888888888889,0.0,0.0,0.0
page_rank,rrg,0.0,0.1,0.3,4,0.908,0.9,0.0,0.0,24.571854750632127,15.710734,244.65217391304347,0.0,0.0,0.0
page_rank,rrg,0.0,0.1,0.3,5,0.904,0.8999999,0.0,0.0,25.146140570322327,15.697649,248.89583333333334,0.0,0.0,0.0
page_rank,rrg,0.0,0.1,0.3,6,0.9,0.9,0.0,0.0,25.574981971122266,15.711988,254.74,0.0,0.0,0.0
page_rank,rrg,0.0,0.1,0.3,7,0.914,0.8999999,0.0,0.0,22.089453048176487,15.7355795,251.6046511627907,0.0,0.0,0.0
page_rank,rrg,0.0,0.1,0.3,8,0.914,0.8999999,0.0,0.0,23.46807587592524,15.688158,255.74418604651163,0.0,0.0,0.0
page_rank,rrg,0.0,0.1,0.3,9,0.912,0.9,0.0,0.0,24.558966580423576,15.706984,243.0,0.0,0.0,0.0
page_rank,rrg,0.1,0.1,0.3,0,0.904,0.90255713,0.05882352941176477,0.02557158,18.73522294788232,13.694076,215.09803921568627,1.0,0.058823529411764705,0.1111111111111111
page_rank,rrg,0.1,0.1,0.3,1,0.91,0.9039677,0.16666666666666685,0.039677013,18.708228074692045,13.418077,202.24074074074073,1.0,0.16666666666666666,0.2857142857142857
page_rank,rrg,0.1,0.1,0.3,2,0.924,0.90382105,0.09523809523809536,0.038210742,16.56863235093634,13.602094,169.88095238095238,1.0,0.09523809523809523,0.17391304347826084
page_rank,rrg,0.1,0.1,0.3,3,0.926,0.90383625,0.15909090909090928,0.038363304,15.933358298604489,13.408011,186.04545454545453,1.0,0.1590909090909091,0.2745098039215686
page_rank,rrg,0.1,0.1,0.3,4,0.898,0.903569,0.08928571428571437,0.035690635,19.384235598339007,13.758552,209.41071428571428,1.0,0.08928571428571429,0.1639344262295082
page_rank,rrg,0.1,0.1,0.3,5,0.922,0.90439725,0.11363636363636379,0.04397272,16.134538342054213,13.583663,205.88636363636363,1.0,0.11363636363636363,0.20408163265306123
page_rank,rrg,0.1,0.1,0.3,6,0.922,0.90338856,0.04878048780487811,0.03388583,14.659216794457208,13.634564,224.17073170731706,0.75,0.07317073170731707,0.13333333333333333
page_rank,rrg,0.1,0.1,0.3,7,0.922,0.90289927,0.09302325581395361,0.028992884,16.298072866643242,13.778223,197.65116279069767,0.8333333333333334,0.11627906976744186,0.20408163265306123
page_rank,rrg,0.1,0.1,0.3,8,0.906,0.903994,0.11320754716981143,0.039940465,18.983257097972658,13.590844,221.77358490566039,1.0,0.11320754716981132,0.2033898305084746
page_rank,rrg,0.1,0.1,0.3,9,0.892,0.9028219,0.052631578947368474,0.028219795,19.850236382981603,13.695667,179.2280701754386,1.0,0.05263157894736842,0.1
page_rank,rrg,0.2,0.1,0.3,0,0.906,,0.17543859649122825,,,,192.64912280701753,1.0,0.17543859649122806,0.29850746268656714
page_rank,rrg,0.2,0.1,0.3,1,0.934,,0.13157894736842124,,,,171.42105263157896,0.8571428571428571,0.15789473684210525,0.26666666666666666
page_rank,rrg,0.2,0.1,0.3,2,0.896,,0.1475409836065575,,,,193.9344262295082,0.8,0.19672131147540983,0.31578947368421056
page_rank,rrg,0.2,0.1,0.3,3,0.94,0.91055346,0.18918918918918798,0.10553477,12.384196549914694,11.572371,124.94594594594595,0.8888888888888888,0.21621621621621623,0.34782608695652173
page_rank,rrg,0.2,0.1,0.3,4,0.918,,0.10869565217391318,,,,225.47826086956522,0.8571428571428571,0.13043478260869565,0.22641509433962262
page_rank,rrg,0.2,0.1,0.3,5,0.934,,0.21428571428571458,,,,166.6904761904762,0.9090909090909091,0.23809523809523808,0.3773584905660377
page_rank,rrg,0.2,0.1,0.3,6,0.906,,0.09615384615384626,,,,185.1346153846154,0.7777777777777778,0.1346153846153846,0.22950819672131148
page_rank,rrg,0.2,0.1,0.3,7,0.916,0.90711206,0.2363636363636366,0.07112084,12.21740212467283,11.678066,158.0909090909091,1.0,0.23636363636363636,0.3823529411764706
page_rank,rrg,0.2,0.1,0.3,8,0.932,,0.24444444444444474,,,,165.77777777777777,1.0,0.24444444444444444,0.39285714285714285
page_rank,rrg,0.2,0.1,0.3,9,0.934,,0.21428571428571458,,,,163.4047619047619,0.9090909090909091,0.23809523809523808,0.3773584905660377
page_rank,rrg,0.30000000000000004,0.1,0.3,0,0.94,,0.31818181818181734,,,,117.52272727272727,0.8888888888888888,0.36363636363636365,0.5161290322580644
page_rank,rrg,0.30000000000000004,0.1,0.3,1,0.92,,0.285714285714286,,,,156.83928571428572,1.0,0.2857142857142857,0.4444444444444445
page_rank,rrg,0.30000000000000004,0.1,0.3,2,0.94,,0.31818181818181734,,,,111.6590909090909,0.9375,0.3409090909090909,0.5
page_rank,rrg,0.30000000000000004,0.1,0.3,3,0.938,,0.2790697674418595,,,,155.6046511627907,1.0,0.27906976744186046,0.43636363636363634
page_rank,rrg,0.30000000000000004,0.1,0.3,4,0.932,,0.3818181818181822,,,,132.8909090909091,1.0,0.38181818181818183,0.5526315789473685
page_rank,rrg,0.30000000000000004,0.1,0.3,5,0.946,,0.41304347826086885,,,,116.6086956521739,1.0,0.41304347826086957,0.5846153846153846
page_rank,rrg,0.30000000000000004,0.1,0.3,6,0.93,,0.2553191489361705,,,,149.12765957446808,1.0,0.2553191489361702,0.4067796610169491
page_rank,rrg,0.30000000000000004,0.1,0.3,7,0.918,,0.2931034482758624,,,,144.17241379310346,0.9473684210526315,0.3103448275862069,0.4675324675324675
page_rank,rrg,0.30000000000000004,0.1,0.3,8,0.936,,0.34693877551020447,,,,111.73469387755102,0.9473684210526315,0.3673469387755102,0.5294117647058824
page_rank,rrg,0.30000000000000004,0.1,0.3,9,0.92,,0.21568627450980415,,,,167.47058823529412,0.9230769230769231,0.23529411764705882,0.375
page_rank,rrg,0.4,0.1,0.3,0,0.944,,0.3333333333333324,,,,118.4047619047619,0.8888888888888888,0.38095238095238093,0.5333333333333333
page_rank,rrg,0.4,0.1,0.3,1,0.924,,0.3968253968253972,,,,123.41269841269842,0.8787878787878788,0.4603174603174603,0.6041666666666666
page_rank,rrg,0.4,0.1,0.3,2,0.918,,0.24074074074074098,,,,132.85185185185185,0.8095238095238095,0.3148148148148148,0.4533333333333333
page_rank,rrg,0.4,0.1,0.3,3,0.914,,0.15686274509803938,,,,146.9607843137255,0.75,0.23529411764705882,0.3582089552238805
page_rank,rrg,0.4,0.1,0.3,4,0.954,,0.4102564102564094,,,,81.07692307692308,0.9,0.46153846153846156,0.6101694915254238
page_rank,rrg,0.4,0.1,0.3,5,0.92,,0.3103448275862072,,,,111.48275862068965,0.8461538461538461,0.3793103448275862,0.5238095238095238
page_rank,rrg,0.4,0.1,0.3,6,0.926,,0.3508771929824565,,,,121.85964912280701,0.9166666666666666,0.38596491228070173,0.5432098765432098
page_rank,rrg,0.4,0.1,0.3,7,0.93,,0.4166666666666671,,,,117.48333333333333,0.9032258064516129,0.4666666666666667,0.6153846153846154
page_rank,rrg,0.4,0.1,0.3,8,0.936,,0.28888888888888925,,,,141.15555555555557,0.9333333333333333,0.3111111111111111,0.4666666666666667
page_rank,rrg,0.4,0.1,0.3,9,0.942,,0.29268292682926733,,,,118.07317073170732,0.9285714285714286,0.3170731707317073,0.4727272727272727
page_rank,rrg,0.5,0.1,0.3,0,0.952,,0.44186046511627836,,,,103.4186046511628,0.88,0.5116279069767442,0.6470588235294118
page_rank,rrg,0.5,0.1,0.3,1,0.932,,0.3818181818181822,,,,121.2909090909091,0.8888888888888888,0.43636363636363634,0.5853658536585366
page_rank,rrg,0.5,0.1,0.3,2,0.948,,0.4693877551020402,,,,88.81632653061224,0.96,0.4897959183673469,0.6486486486486486
page_rank,rrg,0.5,0.1,0.3,3,0.958,,0.5531914893617016,,,,81.48936170212765,0.9642857142857143,0.574468085106383,0.7200000000000001
page_rank,rrg,0.5,0.1,0.3,4,0.94,,0.4339622641509428,,,,93.0,0.96,0.4528301886792453,0.6153846153846154
page_rank,rrg,0.5,0.1,0.3,5,0.948,,0.44680851063829724,,,,91.12765957446808,0.92,0.48936170212765956,0.6388888888888888
page_rank,rrg,0.5,0.1,0.3,6,0.924,,0.254901960784314,,,,102.68627450980392,0.7407407407407407,0.39215686274509803,0.5128205128205128
page_rank,rrg,0.5,0.1,0.3,7,0.92,,0.285714285714286,,,,117.32142857142857,0.7857142857142857,0.39285714285714285,0.5238095238095237
page_rank,rrg,0.5,0.1,0.3,8,0.942,,0.5166666666666663,,,,83.85,0.9428571428571428,0.55,0.6947368421052631
page_rank,rrg,0.5,0.1,0.3,9,0.95,,0.4897959183673464,,,,88.59183673469387,0.9,0.5510204081632653,0.6835443037974683
page_rank,rrg,0.6000000000000001,0.1,0.3,0,0.962,,0.40624999999999895,,,,70.59375,1.0,0.40625,0.5777777777777777
page_rank,rrg,0.6000000000000001,0.1,0.3,1,0.96,,0.48717948717948645,,,,70.71794871794872,0.9130434782608695,0.5384615384615384,0.6774193548387096
page_rank,rrg,0.6000000000000001,0.1,0.3,2,0.936,,0.5076923076923081,,,,72.93846153846154,0.8837209302325582,0.5846153846153846,0.7037037037037038
page_rank,rrg,0.6000000000000001,0.1,0.3,3,0.958,,0.5624999999999994,,,,64.1875,0.9354838709677419,0.6041666666666666,0.7341772151898733
page_rank,rrg,0.6000000000000001,0.1,0.3,4,0.956,,0.4883720930232551,,,,74.51162790697674,0.92,0.5348837209302325,0.6764705882352942
page_rank,rrg,0.6000000000000001,0.1,0.3,5,0.946,,0.5846153846153843,,,,78.38461538461539,0.975,0.6,0.7428571428571429
page_rank,rrg,0.6000000000000001,0.1,0.3,6,0.946,,0.4599999999999994,,,,67.58,0.7948717948717948,0.62,0.6966292134831461
page_rank,rrg,0.6000000000000001,0.1,0.3,7,0.952,,0.538461538461538,,,,69.6923076923077,0.9117647058823529,0.5961538461538461,0.7209302325581395
page_rank,rrg,0.6000000000000001,0.1,0.3,8,0.946,,0.4999999999999995,,,,78.72222222222223,0.8857142857142857,0.5740740740740741,0.6966292134831461
page_rank,rrg,0.6000000000000001,0.1,0.3,9,0.952,,0.5862068965517238,,,,62.37931034482759,0.9473684210526315,0.6206896551724138,0.75
page_rank,rrg,0.7000000000000001,0.1,0.3,0,0.95,,0.5614035087719293,,,,63.63157894736842,0.9,0.631578947368421,0.7422680412371133
page_rank,rrg,0.7000000000000001,0.1,0.3,1,0.962,,0.6041666666666662,,,,52.041666666666664,0.8717948717948718,0.7083333333333334,0.7816091954022988
page_rank,rrg,0.7000000000000001,0.1,0.3,2,0.974,,0.745098039215686,,,,44.568627450980394,0.975,0.7647058823529411,0.857142857142857
page_rank,rrg,0.7000000000000001,0.1,0.3,3,0.952,,0.538461538461538,,,,60.17307692307692,0.868421052631579,0.6346153846153846,0.7333333333333333
page_rank,rrg,0.7000000000000001,0.1,0.3,4,0.97,,0.6938775510204078,,,,45.08163265306123,0.8863636363636364,0.7959183673469388,0.8387096774193548
page_rank,rrg,0.7000000000000001,0.1,0.3,5,0.978,,0.7441860465116276,,,,38.13953488372093,0.9210526315789473,0.813953488372093,0.8641975308641974
page_rank,rrg,0.7000000000000001,0.1,0.3,6,0.972,,0.6888888888888886,,,,44.4,0.8974358974358975,0.7777777777777778,0.8333333333333333
page_rank,rrg,0.7000000000000001,0.1,0.3,7,0.936,,0.428571428571429,,,,71.44642857142857,0.875,0.5,0.6363636363636364
page_rank,rrg,0.7000000000000001,0.1,0.3,8,0.944,,0.4716981132075466,,,,65.16981132075472,0.8378378378378378,0.5849056603773585,0.6888888888888889
page_rank,rrg,0.7000000000000001,0.1,0.3,9,0.966,,0.7343749999999998,,,,50.8125,0.9272727272727272,0.796875,0.8571428571428571
page_rank,rrg,0.8,0.1,0.3,0,0.97,,0.758064516129032,,,,45.41935483870968,0.9122807017543859,0.8387096774193549,0.8739495798319329
page_rank,rrg,0.8,0.1,0.3,1,0.982,,0.8043478260869563,,,,33.108695652173914,0.9512195121951219,0.8478260869565217,0.8965517241379309
page_rank,rrg,0.8,0.1,0.3,2,0.984,,0.8048780487804875,,,,34.73170731707317,0.9459459459459459,0.8536585365853658,0.8974358974358975
page_rank,rrg,0.8,0.1,0.3,3,0.972,,0.7454545454545451,,,,43.67272727272727,0.9555555555555556,0.7818181818181819,0.86
page_rank,rrg,0.8,0.1,0.3,4,0.966,,0.7536231884057969,,,,47.89855072463768,0.9193548387096774,0.8260869565217391,0.8702290076335878
page_rank,rrg,0.8,0.1,0.3,5,0.982,,0.8043478260869563,,,,30.152173913043477,0.9743589743589743,0.8260869565217391,0.8941176470588235
page_rank,rrg,0.8,0.1,0.3,6,0.974,,0.7111111111111108,,,,40.91111111111111,0.9444444444444444,0.7555555555555555,0.8395061728395062
page_rank,rrg,0.8,0.1,0.3,7,0.968,,0.7037037037037034,,,,40.592592592592595,0.88,0.8148148148148148,0.8461538461538461
page_rank,rrg,0.8,0.1,0.3,8,0.964,,0.6603773584905657,,,,44.18867924528302,0.8888888888888888,0.7547169811320755,0.8163265306122449
page_rank,rrg,0.8,0.1,0.3,9,0.958,,0.5961538461538457,,,,47.65384615384615,0.8444444444444444,0.7307692307692307,0.7835051546391751
page_rank,rrg,0.9,0.1,0.3,0,0.98,,0.7916666666666664,,,,31.083333333333332,0.9130434782608695,0.875,0.8936170212765957
page_rank,rrg,0.9,0.1,0.3,1,0.984,,0.8399999999999999,,,,29.46,0.9375,0.9,0.9183673469387755
page_rank,rrg,0.9,0.1,0.3,2,0.978,,0.7755102040816324,,,,31.877551020408163,0.8653846153846154,0.9183673469387755,0.8910891089108911
page_rank,rrg,0.9,0.1,0.3,3,0.988,,0.8666666666666665,,,,27.933333333333334,0.9534883720930233,0.9111111111111111,0.9318181818181819
page_rank,rrg,0.9,0.1,0.3,4,0.982,,0.8392857142857141,,,,35.857142857142854,0.9433962264150944,0.8928571428571429,0.9174311926605505
page_rank,rrg,0.9,0.1,0.3,5,0.98,,0.8039215686274508,,,,32.372549019607845,0.9019607843137255,0.9019607843137255,0.9019607843137255
page_rank,rrg,0.9,0.1,0.3,6,0.986,,0.8653846153846152,,,,31.71153846153846,0.9591836734693877,0.9038461538461539,0.9306930693069307
page_rank,rrg,0.9,0.1,0.3,7,0.986,,0.8627450980392155,,,,29.41176470588235,0.9230769230769231,0.9411764705882353,0.9320388349514563
page_rank,rrg,0.9,0.1,0.3,8,0.988,,0.8536585365853656,,,,24.829268292682926,0.926829268292683,0.926829268292683,0.926829268292683
page_rank,rrg,0.9,0.1,0.3,9,0.97,,0.727272727272727,,,,38.945454545454545,0.9,0.8181818181818182,0.8571428571428572
page_rank,rrg,1.0,0.1,0.3,0,0.994,,0.9285714285714285,,,,22.642857142857142,0.9333333333333333,1.0,0.9655172413793104
page_rank,rrg,1.0,0.1,0.3,1,0.992,,0.9215686274509803,,,,27.333333333333332,0.9272727272727272,1.0,0.9622641509433962
page_rank,rrg,1.0,0.1,0.3,2,0.996,,0.9655172413793103,,,,30.396551724137932,0.9666666666666667,1.0,0.983050847457627
