method,metric,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
random,N/A,rrg,0.4,0.3,0.3,1,0.76,0.8125386,0.3142857142857143,0.37501875,6.257828382738993,8.193346,30.257142857142856,0.7391304347826086,0.4857142857142857,0.5862068965517241
random,N/A,rrg,0.5,0.3,0.3,1,0.86,0.83860433,0.6,0.46191972,6.896246611595781,8.20896,25.2,0.8620689655172413,0.7142857142857143,0.7812500000000001
random,N/A,rrg,0.6000000000000001,0.3,0.3,1,0.85,0.8599203,0.5714285714285713,0.53298557,4.031523533700645,6.3206935,22.685714285714287,0.8571428571428571,0.6857142857142857,0.7619047619047619
random,N/A,rrg,0.7000000000000001,0.3,0.3,1,0.9,0.9021106,0.7142857142857143,0.6736445,4.574632948557129,4.853246,21.65714285714286,0.9032258064516129,0.8,0.8484848484848486
random,N/A,rrg,0.8,0.3,0.3,1,0.91,0.92609406,0.7428571428571429,0.75360346,3.1776681622804905,3.054783,20.457142857142856,0.8823529411764706,0.8571428571428571,0.8695652173913043
random,N/A,rrg,0.9,0.3,0.3,1,0.97,0.95257264,0.9142857142857143,0.841881,3.3335252497511774,2.996016,18.2,0.9444444444444444,0.9714285714285714,0.9577464788732395
random,N/A,rrg,1.0,0.3,0.3,1,0.98,0.970423,0.9428571428571428,0.9013926,2.028734627637174,2.2019777,18.0,0.9459459459459459,1.0,0.9722222222222222
random,N/A,rrg,0.0,0.3,0.3,2,0.78,0.7000266,0.0,0.0,13.353422238437979,20.095253,54.40909090909091,0.0,0.0,0.0
random,N/A,rrg,0.1,0.3,0.3,2,0.79,0.716448,0.0454545454545455,0.054742973,10.781684248514017,15.34646,42.54545454545455,0.6,0.13636363636363635,0.22222222222222218
random,N/A,rrg,0.2,0.3,0.3,2,0.82,0.74894637,0.1818181818181815,0.16308044,9.438441339699922,12.698958,28.863636363636363,0.625,0.45454545454545453,0.5263157894736842
random,N/A,rrg,0.30000000000000004,0.3,0.3,2,0.85,0.7771936,0.318181818181818,0.25724623,7.917179686110772,10.609955,26.40909090909091,0.6842105263157895,0.5909090909090909,0.6341463414634148
random,N/A,rrg,0.4,0.3,0.3,2,0.84,0.8040857,0.2727272727272725,0.34689438,5.827828908893103,8.436172,26.045454545454547,0.7142857142857143,0.45454545454545453,0.5555555555555556
random,N/A,rrg,0.5,0.3,0.3,2,0.88,0.85132444,0.4545454545454545,0.50437087,7.1941249044927496,6.566482,18.954545454545453,0.7777777777777778,0.6363636363636364,0.7000000000000001
random,N/A,rrg,0.6000000000000001,0.3,0.3,2,0.89,0.8742514,0.5,0.58080095,3.970204014496039,5.1788926,15.590909090909092,0.7391304347826086,0.7727272727272727,0.7555555555555555
random,N/A,rrg,0.7000000000000001,0.3,0.3,2,0.88,0.9152437,0.4545454545454545,0.7174539,4.328965171673956,3.0770645,14.545454545454545,0.7272727272727273,0.7272727272727273,0.7272727272727273
random,N/A,rrg,0.8,0.3,0.3,2,0.93,0.9388062,0.681818181818182,0.7960025,3.219591380886905,2.2370265,12.727272727272727,0.8571428571428571,0.8181818181818182,0.8372093023255814
random,N/A,rrg,0.9,0.3,0.3,2,0.98,0.9628448,0.909090909090909,0.8761383,2.5540619080493814,1.5030824,11.590909090909092,0.9166666666666666,1.0,0.9565217391304348
random,N/A,rrg,1.0,0.3,0.3,2,1.0,0.98079854,1.0,0.9359895,1.850628771414219,1.2816831,11.5,1.0,1.0,1.0
random,N/A,rrg,0.0,0.3,0.3,3,0.67,0.7000266,0.0,0.0,17.987132144458315,20.351974,47.303030303030305,0.0,0.0,0.0
