method,metric,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
path_weight,N/A,rrg,0.5,0.1,0.3,1,0.98,0.966665,0.6,0.47367075,7.4436254660540415,3.970347,,,,
path_weight,N/A,rrg,0.6000000000000001,0.1,0.3,1,0.98,0.97091436,0.6,0.5077374,5.916066636623459,2.3264933,,,,
path_weight,N/A,rrg,0.7000000000000001,0.1,0.3,1,0.99,0.9875856,0.8,0.7631484,1.9319619181224181,2.1455393,,,,
path_weight,N/A,rrg,0.8,0.1,0.3,1,1.0,0.99901915,1.0,0.98075825,0.5740456655394175,1.1596287,,,,
path_weight,N/A,rrg,0.9,0.1,0.3,1,1.0,0.99981046,1.0,0.9962232,0.3033455133103103,0.59711266,,,,
path_weight,N/A,rrg,1.0,0.1,0.3,1,1.0,0.9999875,1.0,0.99974966,8.620003118026554e-05,0.037812456,,,,
path_weight,N/A,rrg,0.0,0.2,0.3,1,0.85,0.80000967,0.0,0.0,4.905788001969543,6.836265,,,,
path_weight,N/A,rrg,0.1,0.2,0.3,1,0.86,0.8296944,0.06666666666666672,0.055460405,4.007899318149622,6.252025,,,,
path_weight,N/A,rrg,0.2,0.2,0.3,1,0.88,0.8565567,0.20000000000000015,0.17295684,3.1168095472573,5.178951,,,,
path_weight,N/A,rrg,0.30000000000000004,0.2,0.3,1,0.89,0.86154884,0.2666666666666669,0.22414328,2.6957573607467147,4.198912,,,,
path_weight,N/A,rrg,0.4,0.2,0.3,1,0.91,0.87883186,0.4000000000000003,0.30481172,2.4676249082704915,3.2762635,,,,
path_weight,N/A,rrg,0.5,0.2,0.3,1,0.94,0.9134082,0.5999999999999998,0.50961465,2.2606363171022785,2.8352575,,,,
path_weight,N/A,rrg,0.6000000000000001,0.2,0.3,1,0.95,0.93721575,0.6666666666666664,0.61426884,1.8010119886758824,2.2399447,,,,
path_weight,N/A,rrg,0.7000000000000001,0.2,0.3,1,0.96,0.93493813,0.7333333333333332,0.62831753,1.1678811319787363,1.2115177,,,,
path_weight,N/A,rrg,0.8,0.2,0.3,1,0.97,0.96197814,0.7999999999999998,0.7619241,0.8099680200166876,0.71918154,,,,
path_weight,N/A,rrg,0.9,0.2,0.3,1,1.0,0.9814602,1.0,0.8864503,0.261640019566787,0.36685005,,,,
path_weight,N/A,rrg,1.0,0.2,0.3,1,1.0,0.9999442,1.0,0.999628,1.1914659861686242e-05,0.03365417,,,,
path_weight,N/A,rrg,0.0,0.3,0.3,1,0.71,0.70003074,0.0,0.0,8.302692959795241,4.7643957,,,,
path_weight,N/A,rrg,0.1,0.3,0.3,1,0.75,0.7344896,0.13793103448275873,0.13090885,7.890002503814992,4.104517,,,,
path_weight,N/A,rrg,0.2,0.3,0.3,1,0.8,0.76621133,0.31034482758620713,0.277923,7.553812317907833,3.4175303,,,,
path_weight,N/A,rrg,0.30000000000000004,0.3,0.3,1,0.8,0.79436356,0.31034482758620713,0.31763428,6.044203197781949,2.7519214,,,,
path_weight,N/A,rrg,0.4,0.3,0.3,1,0.84,0.84357417,0.44827586206896547,0.47277987,3.9583432702126102,2.5727148,,,,
path_weight,N/A,rrg,0.5,0.3,0.3,1,0.89,0.87376696,0.6206896551724139,0.5876877,3.752900519765542,2.122542,,,,
path_weight,N/A,rrg,0.6000000000000001,0.3,0.3,1,0.91,0.8850841,0.6896551724137933,0.63497037,1.2680970391628714,1.4231933,,,,
path_weight,N/A,rrg,0.7000000000000001,0.3,0.3,1,0.95,0.90600866,0.8275862068965516,0.7183957,0.8964638498818874,1.0443039,,,,
path_weight,N/A,rrg,0.8,0.3,0.3,1,0.96,0.9431188,0.8620689655172413,0.8144952,0.3867883568524806,0.7902293,,,,
path_weight,N/A,rrg,0.9,0.3,0.3,1,0.98,0.9733203,0.9310344827586207,0.9099167,0.1769931541578895,0.430615,,,,
path_weight,N/A,rrg,1.0,0.3,0.3,1,1.0,0.9997081,1.0,0.9989926,0.00041339669059214506,0.08346452,,,,
path_weight,N/A,rrg,0.0,0.4,0.3,1,0.6,0.6000866,0.0,0.0,2.850403789350722,3.4515421,,,,
path_weight,N/A,rrg,0.1,0.4,0.3,1,0.64,0.6406201,0.10000000000000009,0.11634275,2.740608528516511,2.8635166,,,,
path_weight,N/A,rrg,0.2,0.4,0.3,1,0.68,0.6895179,0.20000000000000018,0.20479457,2.5087969130998204,2.671246,,,,
path_weight,N/A,rrg,0.30000000000000004,0.4,0.3,1,0.73,0.7293402,0.325,0.32432505,1.9877956238430514,2.2379014,,,,
path_weight,N/A,rrg,0.4,0.4,0.3,1,0.75,0.76693124,0.37500000000000006,0.40797243,1.8437771389210393,1.8288928,,,,
path_weight,N/A,rrg,0.5,0.4,0.3,1,0.81,0.80832654,0.5250000000000001,0.5310113,1.727888010488738,1.5241561,,,,
path_weight,N/A,rrg,0.6000000000000001,0.4,0.3,1,0.85,0.84625655,0.625,0.6256821,1.4837723577254085,1.2739811,,,,
path_weight,N/A,rrg,0.7000000000000001,0.4,0.3,1,0.89,0.8926713,0.7250000000000001,0.72890484,0.5735301447338805,0.93593866,,,,
path_weight,N/A,rrg,0.8,0.4,0.3,1,0.92,0.927574,0.8000000000000002,0.8177444,0.4830057891635886,0.5548628,,,,
path_weight,N/A,rrg,0.9,0.4,0.3,1,0.97,0.9638155,0.9249999999999999,0.9107468,0.2836597285618237,0.35147426,,,,
path_weight,N/A,rrg,1.0,0.4,0.3,1,1.0,0.99955183,1.0,0.9988785,0.00013701506959287708,0.13202907,,,,
path_weight,N/A,rrg,0.0,0.05,0.3,2,0.93,0.95000243,0.0,0.0,14.230084572638189,14.239043,,,,
path_weight,N/A,rrg,0.1,0.05,0.3,2,0.93,0.9488242,0.0,0.17585485,11.482448550126344,9.380549,,,,
path_weight,N/A,rrg,0.2,0.05,0.3,2,0.96,0.96183556,0.42857142857142766,0.44010267,9.57919530670154,7.3947453,,,,
path_weight,N/A,rrg,0.30000000000000004,0.05,0.3,2,0.96,0.97111803,0.42857142857142766,0.5094916,9.972758348988568,5.799027,,,,
path_weight,N/A,rrg,0.4,0.05,0.3,2,0.98,0.9767791,0.7142857142857139,0.6827508,6.140061274893068,4.1060033,,,,
path_weight,N/A,rrg,0.5,0.05,0.3,2,0.98,0.9792977,0.7142857142857139,0.7071847,5.513757922427578,3.3872015,,,,
path_weight,N/A,rrg,0.6000000000000001,0.05,0.3,2,0.98,0.9827845,0.7142857142857139,0.7438739,3.6817667907582194,2.5475254,,,,
path_weight,N/A,rrg,0.7000000000000001,0.05,0.3,2,0.99,0.9844436,0.8571428571428569,0.76453686,2.5943686982922163,1.5751189,,,,
path_weight,N/A,rrg,0.8,0.05,0.3,2,1.0,0.9958853,1.0,0.9444771,0.9452110058681967,0.8841705,,,,
path_weight,N/A,rrg,0.9,0.05,0.3,2,1.0,0.99921876,1.0,0.9889609,0.23905200659714684,0.3877681,,,,
path_weight,N/A,rrg,1.0,0.05,0.3,2,1.0,0.9999674,1.0,0.99953413,2.1532982443996595e-05,0.030754456,,,,
path_weight,N/A,rrg,0.0,0.1,0.3,2,0.93,0.9000016,0.0,0.0,8.757773236981302,10.7081995,,,,
path_weight,N/A,rrg,0.1,0.1,0.3,2,0.96,0.91504914,0.42857142857142766,0.26097706,6.262956402040616,8.053866,,,,
path_weight,N/A,rrg,0.2,0.1,0.3,2,0.96,0.92878306,0.42857142857142766,0.2963879,5.457446838668794,7.1714954,,,,
path_weight,N/A,rrg,0.30000000000000004,0.1,0.3,2,0.97,0.94540143,0.5714285714285707,0.4228355,4.2443538208608915,5.984612,,,,
path_weight,N/A,rrg,0.4,0.1,0.3,2,0.98,0.9525774,0.7142857142857139,0.47419757,3.635904607888552,5.0624857,,,,
path_weight,N/A,rrg,0.5,0.1,0.3,2,0.98,0.9735131,0.7142857142857139,0.6536368,2.6428983857068165,4.2068467,,,,
path_weight,N/A,rrg,0.6000000000000001,0.1,0.3,2,0.98,0.9731742,0.7142857142857139,0.65082186,1.9593410812545142,2.8723273,,,,
path_weight,N/A,rrg,0.7000000000000001,0.1,0.3,2,0.98,0.9832096,0.7142857142857139,0.74860847,1.05990935951716,1.841914,,,,
path_weight,N/A,rrg,0.8,0.1,0.3,2,0.99,0.9956389,0.8571428571428569,0.9322396,1.166900533930205,0.9221428,,,,
path_weight,N/A,rrg,0.9,0.1,0.3,2,1.0,0.99854493,1.0,0.9795932,0.5346502835295343,0.45388007,,,,
path_weight,N/A,rrg,1.0,0.1,0.3,2,1.0,0.999987,1.0,0.9998144,5.933090327529027e-06,0.022122119,,,,
path_weight,N/A,rrg,0.0,0.2,0.3,2,0.77,0.80000967,0.0,0.0,6.251978301957333,6.836265,,,,
path_weight,N/A,rrg,0.1,0.2,0.3,2,0.81,0.8175005,0.17391304347826103,0.19248341,5.722488248531691,5.106055,,,,
path_weight,N/A,rrg,0.2,0.2,0.3,2,0.85,0.8450096,0.3478260869565216,0.34040847,5.023572423180756,4.487106,,,,
path_weight,N/A,rrg,0.30000000000000004,0.2,0.3,2,0.89,0.8722441,0.5217391304347826,0.48427442,3.422906973407885,3.857181,,,,
path_weight,N/A,rrg,0.4,0.2,0.3,2,0.9,0.8934444,0.5652173913043479,0.5560484,2.844343355229446,3.279743,,,,
